id,upstream_method_id,downstream_method_id,upstream_workflow_id,downstream_workflow_id,upstream_occurrence_id,downstream_occurrence_id,declarations,reciprocity_state,handoff_labels,handoff_anchor_iris,predicate,publication_status,review_rationale 
manual-dependency-0321-109b29a04b,HZB-Exp-sem-edx,FZJ-IET-3-Mod-performance-model-mea-prediction,sem-and-edx,iet-1d-performance-model-for-mea-prediction,sem-and-edx::n16,iet-1d-performance-model-for-mea-prediction::n28,input_method; output_method,confirmed_reciprocal,GDL thickness; CCL thickness,https://w3id.org/h2kg/hydrogen-ontology#CathodeCatalystLayerThickness; https://w3id.org/h2kg/hydrogen-ontology#GasDiffusionLayerThickness,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0322-5a4c2b8328,HZB-Exp-sem-edx,HZB-Mod-image-parameter-extraction-2d,sem-and-edx,image-parameter-extraction-2d,sem-and-edx::n16,image-parameter-extraction-2d::n18,input_method; output_method,confirmed_reciprocal,GDL cross section 2D pixel data containing surface information of element distributions; GDL substrate cross section 2D pixel data containing surface information of element distributions; CCL cross section 2D pixel data containing surface information of element distributions; MPL cross section 2D pixel data containing surface information of element distributions,https://w3id.org/h2kg/decode/workflow/anchor/ccl-cross-section-2d-pixel-data-containing-surface-information-of-element-distributions-meso; https://w3id.org/h2kg/decode/workflow/anchor/gdl-cross-section-2d-pixel-data-containing-surface-information-of-element-distributions-meso; https://w3id.org/h2kg/decode/workflow/anchor/gdl-substrate-cross-section-2d-pixel-data-containing-surface-information-of-element-distributions-meso; https://w3id.org/h2kg/decode/workflow/anchor/mpl-cross-section-2d-pixel-data-containing-surface-information-of-element-distributions-meso,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0323-2a2bcdeb73,HZB-Exp-sem-edx,0d-particle-population-degradation-model-coupled-with-performance-model-fitting,sem-and-edx,0d-particle-population-degradation-model-coupled-with-performance-model-fitting,sem-and-edx::n16,0d-particle-population-degradation-model-coupled-with-performance-model-fitting::n15,output_method,grounded_one_sided,CCL thickness,https://w3id.org/h2kg/hydrogen-ontology#CathodeCatalystLayerThickness,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0324-c0a1676a75,HZB-Exp-sem-edx,0d-particle-population-degradation-model-coupled-with-performance-model-prediction,sem-and-edx,0d-particle-population-degradation-model-coupled-with-performance-model-prediction,sem-and-edx::n16,0d-particle-population-degradation-model-coupled-with-performance-model-prediction::n32,output_method,grounded_one_sided,GDL thickness,https://w3id.org/h2kg/hydrogen-ontology#GasDiffusionLayerThickness,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0325-baf7e1932a,HZB-Exp-sem-edx,electrical-conductivity,sem-and-edx,electrical-conductivity,sem-and-edx::n16,electrical-conductivity::n10,output_method,grounded_one_sided,GDL thickness,https://w3id.org/h2kg/hydrogen-ontology#GasDiffusionLayerThickness,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0326-aa5fab09b3,HZB-Exp-sem-edx,electrical-contact-resistance,sem-and-edx,electrical-contact-resistance,sem-and-edx::n16,electrical-contact-resistance::n11,output_method,grounded_one_sided,GDL thickness,https://w3id.org/h2kg/hydrogen-ontology#GasDiffusionLayerThickness,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0327-9776163467,HZB-Exp-sem-edx,iet-1d-mea-with-water-transport-eis-model,sem-and-edx,iet-1d-mea-with-water-transport-eis-model,sem-and-edx::n16,iet-1d-mea-with-water-transport-eis-model::n24,output_method,grounded_one_sided,GDL thickness; CCL thickness,https://w3id.org/h2kg/hydrogen-ontology#CathodeCatalystLayerThickness; https://w3id.org/h2kg/hydrogen-ontology#GasDiffusionLayerThickness,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0328-9c277ad1e9,HZB-Exp-sem-edx,iet-1d-mea-with-water-transport-in-ccl-eis-model,sem-and-edx,iet-1d-mea-with-water-transport-in-ccl-eis-model,sem-and-edx::n16,iet-1d-mea-with-water-transport-in-ccl-eis-model::n19,output_method,grounded_one_sided,GDL thickness; CCL thickness,https://w3id.org/h2kg/hydrogen-ontology#CathodeCatalystLayerThickness; https://w3id.org/h2kg/hydrogen-ontology#GasDiffusionLayerThickness,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0329-4e6d8a7da0,HZB-Exp-synch-ct-gdl-mpl,HZB-Mod-image-classification-fib-tomography,synch-ct-measurements-on-gdl-or-mpl-materials,image-classification-of-fib-tomography-data,synch-ct-measurements-on-gdl-or-mpl-materials::n6,image-classification-of-fib-tomography-data::n4,input_method; output_method,confirmed_reciprocal,MPL 3D voxel data raw,https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-raw-meso,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0330-f817f44a83,HZB-Exp-synch-ct-gdl-mpl,HZB-Mod-image-classification-nm-scale,synch-ct-measurements-on-gdl-or-mpl-materials,image-classification-on-nm-scale,synch-ct-measurements-on-gdl-or-mpl-materials::n6,image-classification-on-nm-scale::n4,input_method; output_method,confirmed_reciprocal,MPL 3D voxel data raw,https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-raw-meso,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0331-3ad43ac84a,HZB-Exp-synch-ct-gdl-mpl,HZB-Mod-image-classification-x-ray-tomography,synch-ct-measurements-on-gdl-or-mpl-materials,image-classification-of-x-ray-tomography-data,synch-ct-measurements-on-gdl-or-mpl-materials::n6,image-classification-of-x-ray-tomography-data::n12,input_method; output_method,confirmed_reciprocal,GDL substrate 3D voxel data raw; GDL substrate 3D voxel data wet raw,https://w3id.org/h2kg/decode/workflow/anchor/gdl-substrate-3d-voxel-data-raw-meso; https://w3id.org/h2kg/decode/workflow/anchor/gdl-substrate-3d-voxel-data-wet-raw-meso,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0332-d68d3e9876,HZB-Mod-image-classification-fib-tomography,CEA-Mod-simulation-3d-properties-single-phase,image-classification-of-fib-tomography-data,simulation-of-single-phase-3d-apparent-properties,image-classification-of-fib-tomography-data::n4,simulation-of-single-phase-3d-apparent-properties::n18,input_method; output_method,confirmed_reciprocal,MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0333-bdeee44902,HZB-Mod-image-classification-fib-tomography,CEA-Mod-simulation-3d-properties-two-phase,image-classification-of-fib-tomography-data,simulation-of-two-phase-3d-apparent-properties,image-classification-of-fib-tomography-data::n4,simulation-of-two-phase-3d-apparent-properties::n17,input_method; output_method,confirmed_reciprocal,MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0334-d262e65301,HZB-Mod-image-classification-fib-tomography,HZB-Mod-image-parameter-extraction-3d-fib-tomography,image-classification-of-fib-tomography-data,image-fib-tomography-dataparameter-extraction-3d,image-classification-of-fib-tomography-data::n4,image-fib-tomography-dataparameter-extraction-3d::n11,input_method; output_method,confirmed_reciprocal,CCL 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0335-a1d0f7b1ec,HZB-Mod-image-classification-fib-tomography,HZB-Mod-structural-digital-twins-multi-scale-tomographies,image-classification-of-fib-tomography-data,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies,image-classification-of-fib-tomography-data::n4,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies::n8,input_method; output_method,confirmed_reciprocal,CCL 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0336-b34523c79c,HZB-Mod-image-classification-fib-tomography,INPT-Mod-ionomer-reconstruction-ccl-3d,image-classification-of-fib-tomography-data,ionomer-reconstruction-in-ccl-3d-images,image-classification-of-fib-tomography-data::n4,ionomer-reconstruction-in-ccl-3d-images::n5,input_method; output_method,confirmed_reciprocal,CCL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0337-2f8eff5ac5,HZB-Mod-image-classification-fib-tomography,PSI-Mod-voxel-3d-diffusivity-simulation,image-classification-of-fib-tomography-data,voxel-based-3d-effective-diffusivity-simulation,image-classification-of-fib-tomography-data::n4,voxel-based-3d-effective-diffusivity-simulation::n13,input_method; output_method,confirmed_reciprocal,CCL 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0338-3735d388b7,HZB-Mod-image-classification-fib-tomography,PSI-Mod-voxel-3d-electric-conductivity-simulation,image-classification-of-fib-tomography-data,voxel-based-3d-electric-conductiviy-simulation,image-classification-of-fib-tomography-data::n4,voxel-based-3d-electric-conductiviy-simulation::n9,input_method; output_method,confirmed_reciprocal,CCL 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0339-9f9210fa53,HZB-Mod-image-classification-fib-tomography,PSI-Mod-voxel-3d-permability-simulation,image-classification-of-fib-tomography-data,voxel-based-3d-permability-simulation,image-classification-of-fib-tomography-data::n4,voxel-based-3d-permability-simulation::n9,input_method; output_method,confirmed_reciprocal,CCL 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0340-431f356843,HZB-Mod-image-classification-fib-tomography,PSI-Mod-voxel-3d-thermal-conductivity-simulation,image-classification-of-fib-tomography-data,voxel-based-3d-thermal-conductivity-simulation,image-classification-of-fib-tomography-data::n4,voxel-based-3d-thermal-conductivity-simulation::n9,input_method; output_method,confirmed_reciprocal,CCL 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0341-3302bc0f39,HZB-Mod-image-classification-fib-tomography,PSI-Mod-water-retention-simulation,image-classification-of-fib-tomography-data,water-retention-curve-simulation,image-classification-of-fib-tomography-data::n4,water-retention-curve-simulation::n16,input_method; output_method,confirmed_reciprocal,CCL 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0342-cbb99387da,HZB-Mod-image-classification-nm-scale,CEA-Mod-simulation-3d-properties-single-phase,image-classification-on-nm-scale,simulation-of-single-phase-3d-apparent-properties,image-classification-on-nm-scale::n4,simulation-of-single-phase-3d-apparent-properties::n18,input_method; output_method,confirmed_reciprocal,MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0343-c9d9d11c5f,HZB-Mod-image-classification-nm-scale,CEA-Mod-simulation-3d-properties-two-phase,image-classification-on-nm-scale,simulation-of-two-phase-3d-apparent-properties,image-classification-on-nm-scale::n4,simulation-of-two-phase-3d-apparent-properties::n17,input_method; output_method,confirmed_reciprocal,MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
manual-dependency-0344-c18f4f6eb3,HZB-Mod-image-classification-nm-scale,HZB-Mod-image-parameter-extraction-3d-fib-tomography,image-classification-on-nm-scale,image-fib-tomography-dataparameter-extraction-3d,image-classification-on-nm-scale::n4,image-fib-tomography-dataparameter-extraction-3d::n11,input_method; output_method,confirmed_reciprocal,CCL 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_confirmed,Both method records declare the dependency and exact reviewed input/output handoff labels are shared.
